Date and Time of initial call,Date and time of Ranger response,Property,Location,Species Description,Call Source,Species Status,Animal Condition,Duration of Response,Age,Animal Class,311SR Number,Final Ranger Action,# of Animals,PEP Response,Animal Monitored,Rehabilitator,Hours spent monitoring,Police Response,ESU Response,ACC Intake Number
02/20/2021 04:00:00 PM,02/20/2021 04:00:00 PM,Inwood Hill Park,On Sidewalk bordering Payson Playground,Rock Dove,Public,Native,DOA,0.25,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/20/2021 02:00:00 PM,02/20/2021 02:00:00 PM,Washington Square Park,Just West of the fountain in the center of the park,Eastern Gray Squirrel,Public,Native,DOA,0.25,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/16/2021 12:20:00 PM,02/16/2021 12:30:00 PM,Central Park,Pinetum,Red-tailed Hawk,Employee,Native,Healthy,0.5,Juvenile,Raptors,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
02/14/2021 03:30:00 PM,02/14/2021 03:35:00 PM,Martin Luther King Jr. Park,Playground,Canada Goose,Central,Native,N/A,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/13/2021 04:30:00 PM,02/13/2021 04:40:00 PM,Central Park,South side of the 59th St Pond,Domestic Dove,Central,Domestic,N/A,0.75,Adult,Birds;#Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/12/2021 02:00:00 PM,02/12/2021 02:30:00 PM,Central Park,100th St Pool,Wood Duck,Public,Native,Healthy,1,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
02/10/2021 11:00:00 AM,02/10/2021 11:20:00 AM,Sherman Creek,On the Greenway along Harlem River Drive,Canada Goose,Employee,Native,Unhealthy,1.5,Adult,Birds,311-05389028,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
02/06/2021 03:30:00 PM,02/06/2021 03:45:00 PM,Central Park,Central Park East Dr at E 99th St,Blue Jay,"Conservancies/""Friends of"" Groups",Native,Injured,1,Adult,Birds,311-05354161,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
02/05/2021 12:10:00 PM,02/05/2021 12:10:00 PM,Central Park,110th St between Frederick Douglass Cir & Adam Clayton Powell Jr. Blvd,Red-tailed Hawk,Employee,Native,Healthy,0.75,Juvenile,Raptors,NA,Advised/Educated others,1,TRUE,TRUE,NA,0.75,FALSE,FALSE,NA
02/04/2021 03:45:00 PM,02/04/2021 04:00:00 PM,Fort Tryon Park,On the trail east of the Cloisters,Red-tailed Hawk,Employee,Native,Injured,2,Juvenile,Raptors,311-05336689,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
02/02/2021 05:30:00 PM,02/02/2021 05:40:00 PM,Central Park,Jackie Onassis Reservoir,Raccoon,"Conservancies/""Friends of"" Groups",Native,Healthy,0.75,Juvenile,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/30/2021 04:15:00 PM,01/30/2021 04:15:00 PM,Riverside Park,112th and Riverside Drive,Eastern Gray Squirrel,Public,Native,Healthy,0.25,Adult,Small Mammals-non RVS,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/02/2021 10:55:00 AM,02/02/2021 10:55:00 AM,Inwood Hill Park,"Payson Visitor Center, Womens Comfort Station",Carolina Wren,Observed by Ranger,Native,Healthy,0.1,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/27/2021 02:40:00 PM,01/27/2021 03:00:00 PM,Central Park,Delacourt bathrooms,Eastern Gray Squirrel,"Conservancies/""Friends of"" Groups",Native,Injured,1,Adult,Small Mammals-non RVS,311-05252645,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,111050
01/23/2021 02:45:00 PM,01/23/2021 02:46:00 PM,Riverside Park,Between 109th and 110th at Riverside Dr,Red-tailed Hawk,Central,Native,Healthy,1,Adult,Raptors,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
01/22/2021 04:30:00 PM,01/23/2021 10:00:00 AM,Central Park,On path in front of Boathouse by E Dr,Norway Rat,Public,Invasive,DOA,0.5,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/21/2021 11:00:00 AM,01/21/2021 11:30:00 AM,Central Park,"Harlem Meer, near bird island",Mallard Duck,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/20/2021 09:45:00 AM,01/20/2021 09:45:00 AM,Sara D. Roosevelt Park,On Forsyth St between Broome and Delancey St,Red-tailed Hawk,Public,Native,Healthy,0.25,Juvenile,Raptors,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/16/2021 08:30:00 AM,01/16/2021 09:00:00 AM,Central Park,West Side of Lake at 76th St,Black-backed gull,Public,Native,DOA,1,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/14/2021 01:30:00 PM,01/14/2021 01:30:00 PM,Central Park,Ramble Rustic Arch,Eastern Coyote,Central,Native,Healthy,0.5,Adult,Coyotes,311-05136164,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/06/2021 12:30:00 PM,01/06/2021 11:30:00 AM,Inwood Hill Park,Salt Marsh and Dyckman Fields,Brant Goose,Other,Native,N/A,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/17/2019 08:00:00 PM,10/18/2019 11:50:00 AM,Central Park,Central Park Lake,Mallard Duck,Public,Native,N/A,1.5,Juvenile,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/07/2021 03:45:00 PM,01/07/2021 04:05:00 AM,Central Park,Ramble above the Stone Arch,Eastern Gray Squirrel,Public,Native,DOA,0.5,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/07/2021 01:30:00 PM,01/07/2021 02:00:00 PM,Riverside Park,114th Street retaining wall,Raccoon,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Juvenile,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/07/2021 10:00:00 AM,01/07/2021 10:30:00 AM,Central Park,North Meadow Ballfield 7,Red-tailed Hawk,Central,Native,Healthy,1,Juvenile,Raptors,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/02/2021 11:00:00 AM,01/02/2021 11:00:00 AM,Inwood Hill Park,Payson Office,Wren (Unknown),Observed by Ranger,Native,Healthy,0.5,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/01/2021 01:30:00 PM,01/01/2021 02:00:00 PM,Highbridge Park,Outside the PEP Trailer,Cooper's Hawk,Central,Native,Injured,1,Adult,Raptors,311-05024424,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
12/30/2020 03:34:00 PM,12/30/2020 03:35:00 PM,East River Esplanade,"South East Corner of the Brian Watkins Tennis Center (40.714909, -73.975205)",Red-tailed Hawk,Other,Native,Injured,1.25,Juvenile,Raptors,311-05009255,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
12/30/2020 08:00:00 AM,12/30/2020 12:30:00 PM,Union Square Park,16th Union Square west,Red-tailed Hawk,Public,Native,Injured,3,Juvenile,Raptors,311-05013365,Rehabilitator,1,FALSE,TRUE,Bobby Horvath,3,FALSE,FALSE,NA
12/29/2020 08:00:00 AM,12/29/2020 05:00:00 PM,Union Square Park,16th street,Red-tailed Hawk,Public,Native,Injured,0.15,Juvenile,Raptors,311- 05000169,Advised/Educated others,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/29/2020 12:15:00 PM,12/29/2020 01:00:00 PM,Central Park,110th St and Adam Clayton Powell Blvd,Cat,"Conservancies/""Friends of"" Groups",Domestic,Healthy,1.5,Juvenile,Domestic,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/26/2020 11:50:00 AM,12/26/2020 11:55:00 AM,Central Park,West 75th street and Central park West Drive,Eastern Gray Squirrel,Employee,Native,DOA,0.5,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/26/2020 08:40:00 AM,12/26/2020 08:50:00 AM,Central Park,"Great Lawn / Turtle Pond (40.7792497, -73.9677343)",Eastern Coyote,Central,Native,Healthy,1.5,Adult,Coyotes,311-04971170,Monitored Animal,1,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
12/22/2020 02:30:00 PM,12/22/2020 04:30:00 PM,Carl Schurz Park,87th St and E End Ave,Great Blue Heron,Public,Native,Unhealthy,0.5,Juvenile,Birds,311-04947347,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
12/23/2020 08:00:00 AM,12/23/2020 08:45:00 AM,Jackie Robinson Park,Ball Field,Cat,Central,Domestic,Unhealthy,0.25,Adult,Domestic,311-04950824,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/22/2020 03:08:00 PM,12/22/2020 03:10:00 PM,Riverside Park,East 102nd and Riverside Drive,Red-tailed Hawk,Public,Native,Unhealthy,1.5,Juvenile,Raptors,311-04946973,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
12/21/2020 02:00:00 PM,12/22/2020 02:45:00 AM,Union Square Park,Western edge of park near E 16th Street,Red-tailed Hawk,Public,Native,Injured,5,Juvenile,Raptors,NA,Monitored Animal,1,FALSE,TRUE,NA,2,FALSE,FALSE,NA
12/19/2020 01:00:00 PM,12/19/2020 01:30:00 PM,Sherman Creek,Swindlers Cove,Canada Goose,Employee,Native,N/A,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/18/2020 01:00:00 PM,12/18/2020 01:00:00 PM,Inwood Hill Park,Payson Park House,Carolina Wren,Observed by Ranger,Native,Healthy,0.25,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/17/2020 12:00:00 PM,12/17/2020 12:00:00 PM,Inwood Hill Park,Payson Parkhouse,Eastern Gray Squirrel,Observed by Ranger,Native,Healthy,0.25,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/15/2020 03:10:00 PM,12/15/2020 03:15:00 PM,Union Square Park,Union Sq E & E 16th,Red-tailed Hawk,Public,Native,Injured,1.25,Juvenile,Raptors,NA,Monitored Animal,1,FALSE,TRUE,NA,2.5,FALSE,FALSE,NA
12/15/2020 07:00:00 AM,12/15/2020 09:00:00 AM,Riverside Park,"115th and Riverside Drive, lower level",Raccoon,"Conservancies/""Friends of"" Groups",Native,DOA,0.5,Adult,Small Mammals-RVS,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/12/2020 05:00:00 PM,12/13/2020 10:30:00 AM,Central Park,Near Ice Rescue Ladder #2 at 59th Street Pond,Tufted Titmouse,Public,Native,DOA,0.5,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/13/2020 12:00:00 PM,12/13/2020 12:45:00 AM,Fort Tryon Park,Billings Lawn,Raccoon,Central,Native,N/A,1.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/11/2020 03:00:00 PM,12/12/2020 01:00:00 PM,Central Park,Hallet Nature Sanctuary,Eastern Gray Squirrel,Public,Native,N/A,1,Adult,Small Mammals-non RVS,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/11/2020 09:45:00 AM,12/11/2020 10:00:00 AM,Inwood Hill Park,"The Clove trail, near the Glacial Potholes",Raccoon,Employee,Native,DOA,1.5,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/09/2020 11:30:00 AM,12/09/2020 12:00:00 PM,Riverside Park,115th and Riverside Drive,Raccoon,Employee,Native,Injured,1,Adult,Small Mammals-RVS,311-04823719,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,146085
12/06/2020 12:30:00 PM,12/06/2020 12:35:00 PM,Central Park,59 street pond next to the Gapstow Bridge,Gadwall,Central,Native,Injured,2,Adult,Birds,311-04794847,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
12/06/2020 11:30:00 AM,12/06/2020 11:40:00 AM,Central Park,Harlem Meer,Double-crested Cormorant,Central,Native,Injured,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/04/2020 01:10:00 PM,12/04/2020 01:30:00 PM,Randall's Island Park,Little Hellgate Salt Marsh,Double-crested cormorant,Central,Native,Injured,2,Juvenile,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
12/03/2020 09:30:00 AM,12/03/2020 10:00:00 AM,Central Park,near Great Hill,Red-tailed Hawk,"Conservancies/""Friends of"" Groups",Native,N/A,1,Juvenile,Raptors,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/03/2020 11:00:00 AM,12/03/2020 11:20:00 AM,Morningside Park,West 111th,Red-tailed Hawk,Employee,Native,DOA,2,Adult,Raptors,311-04767430,Submitted for DEC Testing,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/02/2020 11:46:00 AM,12/02/2020 11:46:00 AM,Robert L. Clinkscales Playground and Community Garden,Underneath play equipment in the playarea,Norway Rat,Public,Invasive,DOA,0.25,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/01/2020 04:00:00 PM,12/01/2020 04:05:00 PM,Union Square Park,On E 14th Street and Union Square East,Red-tailed Hawk,Other,Native,N/A,1.75,Adult,Raptors,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/30/2020 01:00:00 PM,11/30/2020 01:00:00 PM,Morningside Park,"Playground 123, W 123rd and Morningside Ave",Raccoon,Employee,Native,Healthy,1.5,Adult,Small Mammals-RVS,311-04737090,Monitored Animal,1,FALSE,TRUE,NA,0.75,FALSE,FALSE,NA
11/25/2020 10:30:00 AM,11/25/2020 10:30:00 AM,Inwood Hill Park,Salt Marsh / Peninsula,Double-crested Cormorant,Public,Native,Unhealthy,2,Juvenile,Birds,311-04699688,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
11/24/2020 01:40:00 PM,11/24/2020 02:15:00 PM,Morningside Park,"40.806019, -73.958959 on path just east of Morningside Drive at W 116th St.",Raccoon,Employee,Native,DOA,1.5,Adult,Small Mammals-RVS,311-04692167,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,107776
11/23/2020 10:30:00 AM,11/23/2020 10:45:00 AM,Fort Tryon Park,New Leaf Comfort Station,Raccoon,Public,Native,N/A,1,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/15/2020 04:00:00 PM,11/15/2020 04:10:00 PM,Central Park,Arthur Ross Pinetum,Northern Saw-whet Owl,Public,Native,Injured,0.75,Adult,Raptors,311-04604478,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
11/16/2020 09:40:00 AM,11/16/2020 09:40:00 AM,Morningside Park,113th and Manhattan Ave,Red-tailed Hawk,Central,Native,Healthy,1,Adult,Raptors,NA,Advised/Educated others,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
11/10/2020 03:40:00 PM,11/11/2020 08:30:00 AM,Central Park,Harlem Meer,Canada Goose,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/10/2020 03:40:00 PM,11/10/2020 03:50:00 PM,Central Park,On the west side of Bird Island in the Harlem Meer,Canada Goose,"Conservancies/""Friends of"" Groups",Native,N/A,0.75,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
11/07/2020 05:10:00 PM,11/07/2020 05:15:00 PM,Central Park,South side of the 59th street Pond along the walking path,Rock Dove,Employee,Native,Injured,0.75,Adult,Birds,311-04529009,Relocated/Condition Corrected,1,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
11/07/2020 04:00:00 PM,11/07/2020 04:30:00 PM,Central Park,NE corner of Great Lawn,Tufted Titmouse,Central,Native,Injured,1,Adult,Birds,311-04529009,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
11/06/2020 04:30:00 PM,11/06/2020 04:30:00 PM,Riverside Park,79th St boat basin,Muscovy Duck,Public,Invasive,Healthy,0.5,Adult,Birds,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/04/2020 09:45:00 AM,11/04/2020 10:30:00 AM,Fort Washington Park,Lawn by the Hudson River at the tennis/174th st bathrooms,Canada Goose,Public,Native,Unhealthy,1.5,Adult,Birds,311-04498139,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
11/04/2020 08:30:00 AM,11/04/2020 08:30:00 AM,Fort Tryon Park,"Dongan Lawn, Dongan Pl and Broadway Ave; (40.8632887, -73.9309398)",Groundhog,Public,Native,Unhealthy,1,Adult,Small Mammals-non RVS,311-04469161,ACC,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,106422
11/03/2020 11:45:00 AM,11/03/2020 11:50:00 AM,Fort Tryon Park,Heather Garden,Raccoon,Central,Native,Unhealthy,1,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/01/2020 10:00:00 AM,11/03/2020 10:30:00 AM,Fort Tryon Park,Dongan Lawn,Groundhog,Public,Native,Unhealthy,0.75,Juvenile,Small Mammals-non RVS,311-04469161,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/03/2020 11:20:00 AM,11/03/2020 11:30:00 AM,Central Park,Bird Island in the Harlem Meer,Double-crested Cormorant,"Conservancies/""Friends of"" Groups",Native,N/A,0.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/02/2020 12:30:00 PM,11/02/2020 12:30:00 PM,N/A,N/A,Rock Dove,Public,Native,N/A,0,Adult,Birds,311-0447-8604,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/30/2020 05:15:00 PM,10/30/2020 05:45:00 PM,Central Park,Rock Outcropping near 59th Street Pond,Tufted Titmouse,Public,Native,Healthy,0.5,Adult,Birds,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/25/2020 02:00:00 PM,10/25/2020 02:15:00 PM,Central Park,"Behind north meadow Rec Center, Near Ballfield 5, in a tree",Raccoon,Employee,Native,Healthy,1,Adult,Small Mammals-RVS,NA,Monitored Animal,1,FALSE,TRUE,NA,NA,TRUE,FALSE,NA
10/23/2020 03:45:00 PM,10/23/2020 03:50:00 PM,Park Avenue Malls,East 97th St and Park Ave,Black-capped Chickadee,Public,Native,Injured,0.75,Juvenile,Birds,311-04378690,Rehabilitator,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/22/2020 01:30:00 PM,10/22/2020 03:45:00 PM,Randall's Island Park,In front of Five Boro Garage,Raccoon,Employee,Native,Healthy,2,Adult,Small Mammals-RVS,0311-0436875,Monitored Animal,1,FALSE,TRUE,NA,2,FALSE,FALSE,NA
10/20/2020 05:30:00 PM,10/21/2020 02:35:00 PM,Central Park,West 100th Street Pool,Gadwall,Public,Native,N/A,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/20/2020 05:35:00 PM,10/20/2020 05:40:00 PM,Central Park,West 100th Street Pool,Gadwall,Public,Native,Injured,0.5,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/21/2020 07:00:00 AM,10/21/2020 09:00:00 AM,Fort Tryon Park,Behind Anne Loftus Playground,Dog,Employee,Domestic,Healthy,2,Adult,Domestic,311-04355142,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,105558
10/17/2020 12:00:00 PM,10/17/2020 01:00:00 PM,Central Park,East 96th and 5th Avenue,Bat (Unknown),Central,Native,N/A,0.45,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/16/2020 04:00:00 PM,10/17/2020 08:30:00 AM,Central Park,Pergola near Belvedere Castle,Tufted Titmouse,"Conservancies/""Friends of"" Groups",Native,DOA,1,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/16/2020 04:00:00 PM,10/17/2020 04:30:00 PM,Central Park,Pergola near Belvedere Castle,Tufted Titmouse,"Conservancies/""Friends of"" Groups",Native,Healthy,1.5,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,1,FALSE,FALSE,NA
10/15/2020 03:30:00 PM,10/15/2020 04:30:00 PM,Jackie Robinson Park,Bradhurst Ave and W 150th Street,Red-tailed Hawk,Public,Native,N/A,0.5,Juvenile,Raptors,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/14/2020 01:00:00 PM,10/15/2020 10:15:00 AM,Randall's Island Park,Bird was last seen at the southern end of the Little Hellgate salt marsh yesterday (10/14/20),Double-crested Cormorant,Other,Native,Injured,1,Juvenile,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/14/2020 01:00:00 PM,10/14/2020 02:00:00 PM,Randall's Island Park,Little Hell Gate Salt Marsh,Double-crested Cormorant,Other,Native,Injured,4,Juvenile,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/14/2020 09:50:00 AM,10/14/2020 10:00:00 AM,Central Park,Harlem Meer on Bird Island,Shorebird (Unknown),"Conservancies/""Friends of"" Groups",Native,Injured,0.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/10/2020 01:00:00 PM,10/10/2020 03:00:00 PM,Columbus Park,Baxter Street,Red-tailed Hawk,Employee,Native,Unhealthy,4,Juvenile,Raptors,311-04246469,Rehabilitator,1,FALSE,FALSE,Bobby Horvath,NA,FALSE,FALSE,NA
10/09/2020 03:00:00 PM,10/09/2020 03:10:00 PM,Central Park,"E 66th street and Central Park Drive, in a field just north of the overpass. 40.769044, -73.970491",Red-tailed Hawk,Public,Native,Healthy,0.75,Juvenile,Raptors,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/09/2020 08:55:00 AM,10/09/2020 09:12:00 AM,Central Park,"E 83rd street and Central Park Drive, at the middle entrance to the Great Lawn",Rock Dove,Central,Native,N/A,0.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/08/2020 08:30:00 AM,10/08/2020 09:30:00 AM,Central Park,59th Street Pond,Mallard Duck,Public,Native,N/A,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/07/2020 10:00:00 AM,10/07/2020 10:00:00 AM,Inwood Hill Park,Payson Nature Center Basement,Garter Snake,Employee,Native,Healthy,0.5,Adult,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/06/2020 04:45:00 PM,10/06/2020 05:00:00 PM,Riverside Park,West 74th and Riverside Dr,Eastern Gray Squirrel,Employee,Native,Unhealthy,1,Adult,Small Mammals-non RVS,n/a,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/04/2020 02:30:00 PM,10/04/2020 02:30:00 PM,Riverside Park,"W 73rd & Riverside Drive, lower level",Cockatiel,Employee,Domestic,Healthy,2,Adult,Birds,311-0418-2578,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,104354
10/02/2020 11:00:00 AM,10/02/2020 11:30:00 PM,Sara D. Roosevelt Park,Next to the garden on fosyth,Virginia Opossum,Public,Native,Injured,3,Adult,Small Mammals-non RVS,311-04158043,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,104172
09/30/2020 01:25:00 PM,09/30/2020 02:00:00 PM,Central Park,E72nd & 5th ave. On the main walking path going down to Conservatory Waters,Eastern Gray Squirrel,"Conservancies/""Friends of"" Groups",Native,Injured,1,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/30/2020 09:10:00 AM,09/30/2020 09:20:00 AM,Central Park,"Tennis Center Restroom, West Drive & W94th",Cat,Employee,Domestic,Healthy,2,Adult,Domestic,311-04135313,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,103956
09/29/2020 04:45:00 PM,09/29/2020 05:00:00 PM,East River Esplanade,"East of Pier 42 at Jackson Street and East River Esplanade, along the river",Softshell Turtle,Public,Exotic,Unhealthy,2,Adult,Terrestrial Reptile or Amphibian,311-04135987,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
09/28/2020 01:00:00 PM,09/28/2020 01:15:00 PM,Central Park,Adventure playground,Raccoon,"Conservancies/""Friends of"" Groups",Native,Healthy,0.5,Adult,Small Mammals-RVS,n/a,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/26/2020 01:15:00 PM,09/26/2020 01:15:00 PM,Fort Tryon Park,West of Dog Run,Domestic Dove,Observed by Ranger,Domestic,Healthy,0.25,Adult,Birds,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/25/2020 01:30:00 PM,09/25/2020 02:45:00 PM,Morningside Park,"West 121st st and Morningside Drive 40.809228, -73.957066",Raccoon,Employee,Native,Unhealthy,1,Adult,Small Mammals-RVS,311-04081601,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,103638
09/24/2020 04:30:00 PM,09/24/2020 05:00:00 PM,Central Park,"Pilgrim Hill, 72nd St West of 5Th Ave",Eastern Gray Squirrel,Public,Native,DOA,0.5,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/23/2020 08:36:00 AM,09/23/2020 08:55:00 AM,Riverside Park,143rd Street and Riverside Drive,Cat,Central,Domestic,N/A,0.75,Adult,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
