Date and Time of initial call,Date and time of Ranger response,Property,Location,Species Description,Call Source,Species Status,Animal Condition,Duration of Response,Age,Animal Class,311SR Number,Final Ranger Action,# of Animals,PEP Response,Animal Monitored,Rehabilitator,Hours spent monitoring,Police Response,ESU Response,ACC Intake Number
09/24/2020 12:00:00 PM,09/24/2020 12:00:00 PM,Calvert Vaux Park,Forested area along southern waterfront,White-tailed Deer,Observed by Ranger,Native,Healthy,3,Adult,Deer,NA,Monitored Animal,1,FALSE,TRUE,NA,2,FALSE,FALSE,NA
09/20/2020 12:00:00 PM,09/20/2020 12:00:00 PM,Prospect Park,"Prospect Park Lake, Across Vanderbilt Playground",Red-Eared Slider,Public,Invasive,Healthy,0.5,Infant,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/15/2020 02:30:00 PM,09/15/2020 02:30:00 PM,Prospect Park,Boat House,Canada Goose,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1,Adult,Birds,311-03970316,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/15/2020 08:20:00 AM,09/15/2020 08:30:00 AM,McCarren Park,Lorimer and Driggs,Bird (Unknown),Central,Native,N/A,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/13/2020 11:30:00 AM,09/13/2020 11:30:00 AM,Prospect Park,Garfield Place and Prospect Park West,Eastern Gray Squirrel,Employee,Native,Healthy,2,Infant,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,TRUE,NA,2,FALSE,FALSE,NA
09/13/2020 09:00:00 AM,09/13/2020 09:40:00 AM,McCarren Park,Searched entire Park,Bird (Unknown),Central,N/A,N/A,1,Juvenile,Birds,311-03935429,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/12/2020 08:45:00 AM,09/12/2020 09:30:00 AM,Herbert Von King Park,Laffayette.,Bird (Unknown),Central,Native,Injured,0.75,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/10/2020 01:00:00 PM,09/10/2020 01:10:00 PM,Prospect Park,By the Boat House,Chicken,"Conservancies/""Friends of"" Groups",Domestic,Injured,1,Adult,Domestic,311-03909845,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,102574
09/08/2020 08:30:00 AM,09/08/2020 08:30:00 AM,Marine Park,"East side nature trail, lookout hill",Eastern Box Turtle,Observed by Ranger,Native,Healthy,1,Adult,Terrestrial Reptile or Amphibian,NA,Rehabilitator,1,FALSE,TRUE,Narrows Botanical Garden,6,FALSE,FALSE,NA
09/02/2020 01:30:00 PM,09/02/2020 01:50:00 PM,Marine Park,PS 278 Playground near Fillmore Avenue,Rock Dove,Public,Native,Injured,1,Adult,Birds,311-03821642,ACC,1,FALSE,TRUE,NA,2,FALSE,FALSE,136323
08/31/2020 02:00:00 PM,08/31/2020 02:30:00 PM,City Line Park,435 Grant Avenue - Street Tree,American Kestrel,Central,Native,Unhealthy,2,Juvenile,Raptors,31123799764,Rehabilitator,1,FALSE,FALSE,Bobby Horvath,NA,FALSE,FALSE,NA
08/29/2020 05:00:00 PM,08/30/2020 11:00:00 AM,Prospect Park,Long Meadow between Picnic House and Tennis House,Bat (Unknown),Public,Native,Injured,1,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/27/2020 06:00:00 PM,08/27/2020 06:15:00 PM,Leif Ericson Park,Fort Hamilton Parkway and 67th Street,Domestic Duck,Central,Domestic,Injured,1,Juvenile,Domestic;#Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/29/2020 09:00:00 AM,08/29/2020 09:05:00 AM,Bush Terminal Park,By 43rd Street,Duck (Unknown),Central,Native,N/A,0.75,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/28/2020 09:00:00 AM,08/28/2020 09:05:00 AM,Bergen Beach Playground,By the Spider Rope Obstacle,American Crow,Central,Native,Injured,0.5,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
08/20/2020 10:30:00 AM,08/20/2020 11:00:00 AM,McCarren Park,Inside Park near corner of North 12th Street and Driggs Ave.,Eastern Gray Squirrel,Employee,Native,Injured,2,Adult,Small Mammals-non RVS,311-03673609,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,101037
08/20/2020 05:39:00 PM,08/20/2020 05:45:00 PM,Marine Park,Salt Marsh Nature Center,Virginia Opossum,Public,Native,Healthy,2,Juvenile,Small Mammals-non RVS,311-03666817,ACC,4,FALSE,FALSE,NA,NA,FALSE,FALSE,"100987, 100988, 100989, 100990"
08/18/2020 12:00:00 PM,08/18/2020 12:30:00 PM,Brighton Playground,"Brighton Beach, lifeguard stand at Brighton 1st St",Gull (Unknown),Central,Native,Injured,1,Adult,Birds,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/12/2020 02:30:00 PM,08/12/2020 02:45:00 PM,Marine Park,Marine Park - Carro Center,Domestic Dove,Public,Domestic,Healthy,1,Adult,Birds,NA,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/12/2020 08:00:00 AM,08/12/2020 08:00:00 AM,Marine Park,Gerritsen Creek along Avenue U,Spiny Dogfish Shark,Observed by Ranger,Native,Healthy,0.5,Adult,Fish-numerous quantity,NA,Relocated/Condition Corrected,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
08/11/2020 03:30:00 PM,08/11/2020 04:00:00 PM,Prospect Park,12st and Prospect Park West,Chicken,Central,Domestic,Healthy,1.5,Adult,Domestic,311-0355-427-4,ACC,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/02/2020 04:00:00 PM,08/02/2020 04:00:00 PM,Fort Greene Park,St. Edwards/Myrtle Ave,Snake (Unknown),Employee,N/A,N/A,1,Adult,Terrestrial Reptile or Amphibian,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/29/2020 04:00:00 PM,07/29/2020 06:00:00 PM,Coney Island Beach &amp; Boardwalk,Coney Island Boardwalk,Double-Crested Cormorant,Employee,Native,Injured,2,Adult,Birds,NA,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
07/24/2020 05:30:00 PM,07/24/2020 06:00:00 PM,Prospect Park,Lefrack Center-Lake,Cat,"Conservancies/""Friends of"" Groups",Domestic,DOA,1,Adult,Domestic,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/16/2020 07:00:00 AM,07/16/2020 07:00:00 AM,Marine Park,Gerritsen Beach (Ave U & Burnett St),Domestic Duck,Observed by Ranger,Domestic,Healthy,2,Adult,Domestic;#Birds,311-03219809,ACC,2,FALSE,FALSE,NA,NA,FALSE,FALSE,98472
07/15/2020 04:00:00 PM,07/15/2020 05:00:00 PM,Leif Ericson Park,66th and Fort Hamilton Parkway,Chukar,"Conservancies/""Friends of"" Groups",Exotic,N/A,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/07/2020 03:45:00 PM,07/07/2020 04:00:00 PM,Prospect park,Vicinity of music island,Red-eared Slider,Public,Invasive,Injured,1,Adult,Terrestrial Reptile or Amphibian,NA,Rehabilitator,1,FALSE,FALSE,Sean Casey Animal Rescue,NA,FALSE,FALSE,NA
07/15/2020 09:10:00 AM,07/15/2020 09:30:00 AM,Marine Park,By Avenue X and Burnett Street,Domestic Turkey,Employee,Domestic,Healthy,3,Adult,Birds,311-03212550,ACC,3,FALSE,FALSE,NA,NA,FALSE,FALSE,"98354, 98355, 98356"
07/13/2020 01:00:00 PM,07/13/2020 01:30:00 PM,Marine Park,Salt Marsh Nature Center,Cedar Waxwing,Public,Native,Healthy,2,Juvenile,Birds,311-03191004,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
07/13/2020 05:55:00 PM,07/13/2020 06:00:00 PM,Marine Park,North east side of park,American Kestrel,Public,Native,DOA,0.5,Adult,Raptors,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/12/2020 04:30:00 PM,07/12/2020 04:30:00 PM,Shore Park and Parkway,"Shore Road Park, Shore Road and 97th St",Virginia Opossum,Central,Native,Injured,2,Juvenile,Small Mammals-non RVS,311-03178726,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,98150
07/11/2020 02:40:00 PM,07/11/2020 02:45:00 PM,Highland Park,Upper Highland Park on the path. Vermont Place entrance.,Chicken,Central,Domestic,Unhealthy,2,Adult,Domestic,311-03163598,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,98093
07/09/2020 08:40:00 AM,07/09/2020 08:50:00 AM,Marine Park,Avenue T and East 35th Street,Mallard Duck,Public,Native,Healthy,1.5,Infant,Birds,311-03140324,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
07/04/2020 05:30:00 PM,07/04/2020 05:45:00 PM,South Oxford Park,Northeast entrance,Bird (Unknown),Central,N/A,Injured,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/03/2020 05:30:00 PM,07/03/2020 06:15:00 PM,Brooklyn Bridge Park,Lawn by pond on Pier 1,Mallard Duck,Employee,Native,Healthy,0.75,Infant,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/30/2020 09:30:00 AM,06/30/2020 10:00:00 AM,Fort Greene Park,St. Edmonds Playgrounds,Cat,Central,Domestic,Injured,0.5,Adult,Domestic,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/21/2020 11:00:00 AM,06/21/2020 11:30:00 AM,Prospect Park,Parade Grounds,Bird (Unknown),Central,Native,Injured,2,Infant,Birds,NA,Rehabilitator,1,FALSE,TRUE,NA,1,FALSE,FALSE,NA
06/16/2020 04:15:00 PM,06/16/2020 03:30:00 PM,Prospect Park,V/O Picnic House,Red-eared Slider,Public,Invasive,Healthy,1,Adult,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/16/2020 09:45:00 AM,06/16/2020 10:00:00 AM,Brooklyn Heights Promenade,Across from Pierrepointe playground,Raccoon,Other,Native,DOA,1,Adult,Small Mammals-RVS,311-02798181,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/11/2020 10:00:00 AM,06/11/2020 10:30:00 AM,Fort Greene Park,Tennis courts,Dog,Employee,Domestic,Injured,1,Adult,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/10/2020 10:00:00 AM,06/10/2020 12:00:00 PM,Manhattan Beach Park,Park House,Cat,Employee,Domestic,Healthy,1.5,Infant,Domestic,311-02727046,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/10/2020 01:30:00 PM,06/10/2020 02:00:00 PM,Manhattan Beach Park,Park House,Cat,Employee,Domestic,Healthy,1.5,Infant,Domestic,311-02716705,ACC,3,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/08/2020 04:30:00 PM,06/08/2020 04:30:00 PM,Marine Park,Gerittsen Creek,Yellow-bellied Slider,Public,Exotic,Unhealthy,1.5,Adult,Terrestrial Reptile or Amphibian,311-02708239,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,95832
06/07/2020 09:30:00 AM,06/07/2020 09:45:00 AM,Marine Park,On Nature Trail,Muskrat,Central,Native,DOA,0.5,Adult,Small Mammals-non RVS,311-026-91486,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/06/2020 01:30:00 PM,06/06/2020 02:00:00 PM,Fort Greene Park,Washington Park and Myrtle Ave,Bird (Unknown),Employee,Native,Injured,0.5,Adult,Birds,311-02684758,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
06/06/2020 01:00:00 PM,06/06/2020 01:30:00 PM,Owls Head Park,Colonial Road,Cat,Public,Domestic,Healthy,0.5,Juvenile,Domestic,31102679000,ACC,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/06/2020 11:20:00 AM,06/06/2020 11:30:00 AM,Kaiser Park,Neptune Avenue and W 30th Street,Eastern Gray Squirrel,Central,Native,Healthy,0.5,Adult,Small Mammals-non RVS,NA,Monitored Animal,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
06/05/2020 03:00:00 PM,06/05/2020 03:45:00 PM,Saratoga Park,Park,Cat,Central,Domestic,N/A,0.75,Adult,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
06/04/2020 01:00:00 PM,06/04/2020 01:00:00 PM,Cadman Plaza Park,Remsen and Court,Peregrine Falcon,Central,Native,Injured,1.5,Juvenile,Raptors,31102666844,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
06/03/2020 12:30:00 PM,06/04/2020 12:40:00 PM,Stroud Playground,Stroud Playground,American Kestrel,Public,Native,Injured,1.5,Juvenile,Raptors,NA,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
05/31/2020 06:45:00 PM,05/31/2020 06:45:00 PM,Prospect Park,V/O Parkside and Ocean Avenues,Raccoon,Public,Native,Unhealthy,0.5,Infant,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/23/2020 10:00:00 AM,05/23/2020 10:30:00 AM,Prospect Park,Parkside,Mallard Duck,Public,Native,N/A,0.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/23/2020 12:30:00 PM,05/23/2020 12:45:00 PM,Marine Park,"E 33 Street, Between Avenue T and Avenue S",Raccoon,Public,Native,Healthy,0.5,Juvenile,Small Mammals-RVS,311-02552575,Rehabilitator,1,FALSE,TRUE,Leslie Hyder,0.25,FALSE,FALSE,NA
05/19/2020 10:30:00 AM,05/19/2020 11:00:00 AM,Calvert Vaux Park,Fence of baseball field,Cat,Central,Domestic,N/A,1,Adult,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/10/2020 06:10:00 PM,05/10/2020 06:15:00 PM,Asser Levy Park,Sea breeze Ave and W 1st enterance,Cat,Public,Domestic,Healthy,0.75,Juvenile,Domestic,NA,Monitored Animal,1,FALSE,TRUE,NA,0.75,FALSE,FALSE,NA
05/06/2020 12:15:00 PM,05/06/2020 12:30:00 PM,Prospect Park,Parkside entrance near lake,Mallard Duck,"Conservancies/""Friends of"" Groups",Native,Healthy,0.25,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.1,FALSE,FALSE,NA
05/03/2020 12:00:00 PM,05/03/2020 12:00:00 PM,Prospect Park,Prospect Boathouse,Green Heron,Public,Native,Injured,0.5,Adult,Birds,311-02371645,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/29/2020 07:00:00 PM,04/29/2020 07:00:00 PM,Parade Ground,Vicinity of caton avenue and coney island avenue,Rock Dove,Public,Native,Injured,3,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/27/2020 06:00:00 PM,04/28/2020 09:00:00 AM,Marine Park,Burnett Street and Whitney Avenue,Yellow-crowned Night Heron,Public,Native,N/A,0.25,Adult,Birds,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/27/2020 04:30:00 PM,04/27/2020 04:30:00 PM,Marine Park,Salt Marsh Nature Center,Cat,Public,Domestic,Unhealthy,1,Adult,Domestic,31102326946,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,93135
04/25/2020 05:30:00 PM,04/25/2020 05:30:00 PM,Prospect Park,Center Drive,Raccoon,Public,Native,Unhealthy,2,Infant,Small Mammals-RVS,311-023-14261,Rehabilitator,2,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
04/22/2020 04:00:00 PM,04/22/2020 04:00:00 PM,Parade Ground,Parking lot of PEP command,American Robin,Employee,Native,Injured,1.5,Adult,Birds,311-02291318,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
04/21/2020 12:30:00 PM,04/21/2020 12:30:00 PM,Marine Park,Salt Marsh Nature Center,Blue-Grey Gnatcatcher,Observed by Ranger,Native,Healthy,2,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,TRUE,NA,2,FALSE,FALSE,NA
04/06/2020 09:30:00 AM,04/06/2020 09:30:00 AM,Marine Park,Salt Marsh Nature Center,Golden-crowned Kinglet,Public,Native,Healthy,0.25,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
04/03/2020 11:15:00 AM,04/03/2020 11:30:00 AM,Marine Park,Burnett Street and Whitney Avenue,Rock Dove,Observed by Ranger,Native,Injured,1,Adult,Birds,311-02161434,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
03/30/2020 02:00:00 PM,03/30/2020 02:10:00 PM,Prospect Park,"Prospect Park Lake, adjacent to Machate Circle",Mute Swan,Public,Invasive,Healthy,0.25,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/27/2020 03:00:00 PM,03/27/2020 03:00:00 PM,Prospect Park,Prospect Park Lake adjacent to Machate Circle,Red-eared Slider,Employee,Invasive,Injured,0.5,Adult,Terrestrial Reptile or Amphibian,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/27/2020 11:00:00 AM,03/27/2020 11:15:00 AM,Prospect Park,Prospect Park Peninsula,American Coot,Public,Native,Healthy,0.5,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
03/28/2020 03:30:00 PM,03/28/2020 03:30:00 PM,Parade Ground,Parkside and Parade Place,Dog,Observed by Ranger,Domestic,Healthy,1,Adult,Domestic,31102127803,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,91741
03/27/2020 01:00:00 PM,03/27/2020 01:00:00 PM,Fort Greene Park,N/A,Dog,Employee,Domestic,Healthy,1,Juvenile,Domestic,311-02120894,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/24/2020 04:46:00 PM,03/24/2020 04:50:00 PM,Prospect Park,Music Circle/Audubon,Domestic Duck,Public,Domestic,Injured,1,Adult,Birds;#Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/21/2020 11:00:00 AM,03/21/2020 12:00:00 PM,Prospect Park,Bridge by Boat House,Raccoon,Public,Native,Injured,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/08/2020 04:50:00 PM,03/08/2020 04:50:00 PM,Marine Park,Between 35th st and avenue U,Guinea Pig,Public,Domestic,Healthy,2,Adult,Domestic,3-11-02004845,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,90601
02/25/2020 09:00:00 AM,02/25/2020 10:00:00 AM,Prospect Park Lake,Phrag by Prospect Park Lake,Mute Swan,"Conservancies/""Friends of"" Groups",Invasive,Unhealthy,1,Juvenile,Birds,31101914708,Rehabilitator,1,FALSE,FALSE,wild bird fund,NA,FALSE,FALSE,NA
02/23/2020 09:30:00 AM,02/23/2020 09:30:00 AM,Marine Park,In Gerritsen Creek near Burnett St and Avenue U,Red-breasted Merganser,Public,Native,Injured,1,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/21/2020 03:45:00 PM,02/21/2020 03:45:00 PM,Prospect Park,Ocean Ave and Lincoln Road entrance,Dog,Observed by Ranger,Domestic,Healthy,2.5,Adult,Domestic,311-01888009,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,89087
02/01/2020 04:00:00 PM,02/01/2020 04:00:00 PM,Marine Park,East 33rd Street and Avenue T,Eastern Gray Squirrel,Public,Native,DOA,0.5,Adult,Small Mammals-non RVS,NA,Submitted for DEC Testing,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/30/2020 10:00:00 AM,01/30/2020 10:30:00 AM,Commodore Barry Park,Farragut Houses,Red-tailed Hawk,Public,Native,Unhealthy,0.5,Juvenile,Raptors,31101730728,Rehabilitator,1,FALSE,FALSE,Bobby Horvath,NA,FALSE,FALSE,NA
01/29/2020 10:30:00 AM,01/29/2020 10:31:00 AM,Marine Park,On East 33 Street between Avenue S and Avenue T,Eastern Gray Squirrel,Public,Native,DOA,0.25,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/28/2020 10:30:00 AM,01/28/2020 10:35:00 AM,Fort Greene Park,Shrubs at north west corner of monument,Cat,Public,Domestic,DOA,0.1,Adult,Domestic,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/24/2020 03:20:00 PM,01/24/2020 03:30:00 PM,Marine Park,"Triangle by entrance of park, Avenue U and Burnett Street",Eastern Gray Squirrel,Public,Native,DOA,0.5,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/17/2020 04:45:00 PM,01/17/2020 04:50:00 PM,Leif Ericson Park,By Fort Hamilton Parkway and 66 Street,Guinea Pig,Central,Domestic,N/A,1.5,Adult,Small Mammals-non RVS,311-01635546,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/07/2020 01:30:00 PM,01/07/2020 01:30:00 PM,Marine Park,Between Avenue U and nature trail in NRG Restoration Area (off trail),Dog,Observed by Ranger,Domestic,Unhealthy,1.5,Juvenile,Domestic,311-01558195,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,84902
12/31/2019 01:30:00 PM,12/31/2019 02:00:00 PM,Highland Park,Between parking lot and reservoir loop trail,Chicken,Central,Domestic,Unhealthy,2,Adult,Domestic,311-01504866,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,85128
12/28/2019 12:30:00 AM,12/28/2019 12:35:00 AM,Fort Greene Park,Southeastern corner of the park,Dog,Observed by Ranger,Domestic,Unhealthy,1,Juvenile,Domestic,3-11-01484982,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/26/2019 02:02:00 PM,12/26/2019 02:45:00 PM,Bushwick Inlet Park,picnic tables,Canada Goose,Public,Native,Unhealthy,3.5,Adult,Birds,31101472121,Rehabilitator,1,FALSE,FALSE,wild bird fund,NA,FALSE,FALSE,NA
12/27/2019 08:30:00 AM,12/27/2019 08:45:00 AM,Marine Park,Northern end of Gerritsen Creek,Red-Throated Loon,Observed by Ranger,Native,Unhealthy,3,Adult,Birds,311-01477103,Rehabilitator,1,FALSE,TRUE,Wild Bird Fund,0.25,FALSE,FALSE,NA
12/02/2019 11:00:00 AM,12/02/2019 11:00:00 AM,Marine Park,Across from Ave U and E 35th Street,Virginia Opossum,Public,Native,Injured,1.5,Adult,Small Mammals-non RVS,311-0122733,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,82921
11/27/2019 10:30:00 AM,11/27/2019 11:30:00 AM,Coffey Park,East Entrance at intersection of Mill Street and Dwight Street,Raccoon,Public,Native,N/A,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/24/2019 04:10:00 PM,11/24/2019 04:30:00 PM,Prospect Park,Across from 192 Prospect Park West,Dog,Central,Domestic,N/A,1,Juvenile;#Infant,Domestic,31101223750,Unfounded,0,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
11/15/2019 04:00:00 PM,11/15/2019 04:00:00 PM,Fort Greene Park,Storm drain on grass - east of monument plaza,Eastern Gray Squirrel,Public,Native,Healthy,0.5,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/08/2019 11:00:00 AM,11/08/2019 11:30:00 AM,Fort Greene Park,DeKalb Gardens,Guinea Pig,Observed by Ranger,Domestic,Healthy,1.5,Adult,Small Mammals-non RVS,311-01090441,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/08/2019 11:00:00 AM,11/08/2019 11:00:00 AM,Fort Greene Park,Visitor Center,Cat,Observed by Ranger,Domestic,Healthy,1.5,Juvenile,Domestic,311-01090441,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/06/2019 02:00:00 PM,11/06/2019 02:05:00 PM,Holocaust Memorial Park,Wooden Post in Water,Herring Gull,Central,Native,Injured,1,Adult,Birds,31101070314,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/03/2019 01:20:00 PM,11/03/2019 01:30:00 PM,Red Hook Park.,"Raccoon located on the corner of Bay street and Hicks street. (40°40'21.3""N 74°00'22.5""W)",Raccoon,Central,Native,Injured,4.5,Adult,Small Mammals-RVS,3-11-01043230,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,80634
11/01/2019 11:15:00 AM,11/01/2019 11:30:00 AM,Saratoga Park,Northeast corner,Eastern Gray Squirrel,Employee,Native,Unhealthy,1.5,Adult,Small Mammals-non RVS,311-01023807,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,54237
10/31/2019 11:00:00 AM,10/31/2019 12:00:00 PM,Marine Park,Found in Salt Marsh Nature Center driveway.,Yellow-bellied Slider,Observed by Ranger,Exotic,Healthy,1,Juvenile,Terrestrial Reptile or Amphibian,NA,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,80357
10/24/2019 12:00:00 PM,10/24/2019 12:15:00 PM,Saratoga Park,SE corner,Cat,Employee,Domestic,Unhealthy,1.5,Adult,Domestic,311-00957720,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,79718
10/22/2019 02:00:00 PM,10/22/2019 02:30:00 PM,Prospect Park,Water By Lefrak,Canada Goose,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Birds,311-00941645,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,79539
10/18/2019 03:10:00 PM,10/18/2019 03:10:00 AM,Marine Park,Parking lot near Ave U,Eastern Gray Squirrel,Observed by Ranger,Native,DOA,0.5,Adult,Small Mammals-non RVS,311-00908756,Submitted for DEC Testing,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/16/2019 11:35:00 AM,10/16/2019 11:35:00 AM,Marine Park,Near parking lot on Ave U,Eastern Gray Squirrel,Public,Native,DOA,0.5,Adult,Small Mammals-non RVS,NA,Submitted for DEC Testing,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/15/2019 02:30:00 PM,10/15/2019 03:00:00 PM,Shore Road Park,Shore Road and 71st Street,Red Siskin x Canary hybrid,Public,Exotic,N/A,1.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/12/2019 12:00:00 PM,10/12/2019 12:00:00 PM,Marine Park,Burnett Street,Eastern Box Turtle,Public,Native,Healthy,2,Adult,Terrestrial Reptile or Amphibian,311-00858523,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
