Date and Time of initial call,Date and time of Ranger response,Property,Location,Species Description,Call Source,Species Status,Animal Condition,Duration of Response,Age,Animal Class,311SR Number,Final Ranger Action,# of Animals,PEP Response,Animal Monitored,Rehabilitator,Hours spent monitoring,Police Response,ESU Response,ACC Intake Number
01/21/2019 08:30:00 AM,01/21/2019 08:30:00 AM,Blue Heron Park,Blue Heron Nature Center,White-throated Sparrow,Observed by Ranger,Native,Unhealthy,0.25,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,TRUE,NA,2,FALSE,FALSE,NA
01/12/2019 04:25:00 PM,01/13/2019 11:20:00 AM,Midland Playground,Between Midland Avenue and Lincoln Avenue,White-tailed Deer,Central,Native,Injured,0.5,Adult,Deer,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/08/2019 02:32:00 PM,01/08/2019 09:45:00 AM,Joseph Manna Park,Shrubbery,White-tailed Deer,Central,Native,N/A,0.25,Juvenile,Deer,NA,Unfounded,0,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
01/08/2019 09:30:00 AM,01/08/2019 09:45:00 AM,Joseph Manna Park,Shrub in park,White-tailed Deer,Central,Native,Healthy,0.75,Juvenile,Deer,1-1-1667013785,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
01/07/2019 08:25:00 AM,01/07/2019 08:54:00 AM,Willowbrook Park,Park house,Chicken,Employee,Domestic,Unhealthy,1,Adult,Domestic,1-1-166495613,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,52029
01/02/2019 04:20:00 PM,01/03/2019 09:17:00 AM,Blood Root Valley,"10 feet off Blue trail, 40.586100, -74.130546",White-tailed Deer,Other,Native,DOA,0.75,Juvenile,Deer,1-1-1664987352,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/02/2019 01:25:00 PM,01/02/2019 01:30:00 PM,Willowbrook Park,Willowbrook Pond,Canada Goose,Employee,Native,N/A,1.5,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,1.5,FALSE,FALSE,NA
12/23/2018 03:47:00 PM,12/23/2018 04:15:00 PM,Willowbrook Park,Baseball Field 3,Canada Goose,Central,Native,Unhealthy,1.25,Adult,Birds,1-1-1661122564,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,51207
12/04/2018 09:30:00 AM,12/11/2018 02:38:00 PM,Willowbrook Park,Willowbrook Lake,Canada Goose,Employee,Native,Injured,1,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,1,FALSE,FALSE,NA
12/07/2018 03:30:00 PM,12/07/2018 03:30:00 PM,Conference House Park,On side of walking trail,Eastern Gray Squirrel,Observed by Ranger,Native,Unhealthy,0.25,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/04/2018 09:30:00 AM,12/07/2018 02:38:00 PM,Willowbrook Park,Willowbrook Lake,Canada Goose,Employee,Native,Injured,0.25,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/04/2018 09:30:00 AM,12/06/2018 09:21:00 AM,Willowbrook Park,Willowbrook Lake,Canada Goose,Employee,Native,Injured,0.5,Adult,Birds,NA,Unfounded,0,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
12/04/2018 09:30:00 AM,12/05/2018 10:40:00 AM,Willowbrook Park,Willowbrook Lake,Canada Goose,Employee,Native,Injured,1,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,1,FALSE,FALSE,NA
12/04/2018 09:30:00 AM,12/04/2018 11:09:00 AM,Willowbrook Park,Willowbrook Lake,Canada Goose,Employee,Native,Injured,2,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,2,FALSE,FALSE,NA
11/30/2018 04:30:00 PM,11/30/2018 04:40:00 PM,Reed's Basket Willow Swamp Park,n/a,White-tailed Deer,Central,Native,N/A,1.25,Adult,Deer,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/30/2018 08:30:00 AM,11/30/2018 11:15:00 AM,Ocean Breeze Track & Field Athletic Complex,Under the horse stables,Virginia Opossum,Employee,Native,Healthy,0.5,Adult,Small Mammals-non RVS,1-1-1651532054,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
11/03/2018 05:00:00 PM,11/05/2018 01:55:00 PM,Willowbrook Park,Pond,Domestic Duck,Employee,Domestic,N/A,1.25,Adult,Domestic,NA,Monitored Animal,11,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
10/31/2018 10:30:00 AM,10/31/2018 10:35:00 AM,Bloomingdale Park,In between Lenevar Ave and Maguire Ave,White-tailed Deer,Employee,Native,DOA,0.5,Adult,Deer,1-1-1636481360,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/29/2018 01:30:00 PM,10/29/2018 03:12:00 PM,Seguine Mansion,Barn house next to the mansion,Raccoon,Employee,Native,Healthy,0.5,Adult,Small Mammals-RVS,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/26/2018 04:50:00 PM,10/26/2018 05:16:00 PM,Willowbrook Park,Victory Blvd and Morani Street,White-tailed Deer,Employee,Native,Injured,3,Adult,Deer,1-1-1636205992,ACC,1,FALSE,TRUE,NA,3,TRUE,TRUE,NA
10/26/2018 04:00:00 PM,10/26/2018 04:15:00 PM,Industrial Park,South Ave and Lois Ln,White-tailed Deer,Employee,Native,DOA,0.25,Adult,Deer,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/26/2018 12:10:00 PM,10/26/2018 12:18:00 PM,Greenbelt Recreation Center,On Brielle Ave near rec center,Double-crested Cormorant,Employee,Native,Injured,1.5,Adult,Birds,1-1-1636059160,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,45589
10/23/2018 03:40:00 PM,10/23/2018 03:58:00 PM,Greenbelt Recreation Center,In the back of the tennis court 40592019 -74140253,Groundhog,Employee,Native,Unhealthy,2.5,Adult,Small Mammals-non RVS,1-1-1628208871,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,45357
10/22/2018 11:50:00 AM,10/22/2018 11:51:00 AM,LaTourette Park & Golf Course,"On golf course by the beginning of course along Richmond Hill Road 40.576893,-74.1248599",White-tailed Deer,Central,Native,Injured,4,Adult,Deer,1-1-1625684892,ACC,1,FALSE,FALSE,NA,NA,TRUE,TRUE,NA
10/19/2018 09:30:00 AM,10/19/2018 09:55:00 AM,Westerleigh Park,Park and surrounding neighborhood,White-tailed Deer,Employee,Native,N/A,1,Adult,Deer,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
10/17/2018 10:00:00 AM,10/17/2018 10:15:00 AM,Annadale Green,Annadale Road and Belfield Avenue,Raccoon,Employee,Native,Unhealthy,1,Adult,Small Mammals-RVS,1-1-1631862050,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,44732
10/09/2018 03:00:00 PM,10/10/2018 01:30:00 PM,Ocean Breeze Track & Field Athletic Complex,Behind building,Nashville Warbler,Employee,Native,Injured,1.5,Adult,Birds,1-1-1626701370,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,44106
10/10/2018 12:40:00 PM,10/10/2018 12:45:00 PM,Wolfe's Pond Park,Maintenance building,House Sparrow,Employee,Native,Healthy,0.75,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/30/2018 06:51:00 PM,10/01/2018 09:11:00 AM,Wegener Park,Annadale Road and Genesee Avenue,White-tailed Deer,Employee,Native,Injured,0.15,Adult,Deer,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/30/2018 08:55:00 AM,09/30/2018 08:55:00 AM,Dongan Playground,Playground,Virginia Opossum,Central,Native,Injured,1,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/19/2018 01:31:00 PM,09/19/2018 04:48:00 PM,Willowbrook Park,Willowbrook Pond,Turtle (Unknown),Employee,Native,N/A,1,Adult,Terrestrial Reptile or Amphibian,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/19/2018 09:00:00 AM,09/19/2018 09:28:00 AM,Conference House Park,Beach shoreline,Raptor (Unknown),Central,Native,Injured,1,Adult,Raptors,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
09/11/2018 11:30:00 AM,09/11/2018 01:15:00 PM,Bradys Pond Park,Pond,Fish (Unknown),Employee,Native,DOA,1.5,Adult,Fish-numerous quantity,NA,Monitored Animal,7,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
09/08/2018 04:30:00 PM,09/08/2018 04:35:00 PM,Wolfe's Pond Park,Wolf's Pond Park Main Parking Lot,Domestic Dove,Employee,Domestic,Unhealthy,0.75,Adult,Birds,1-1-1613698091,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,41022
09/04/2018 02:30:00 PM,09/04/2018 03:50:00 PM,Ocean Breeze Track & Field Athletic Complex,Father Capodanno and Seaview,Rock Dove,Employee,Native,Healthy,2.5,Adult,Birds,1-1-1613258011,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,40608
09/04/2018 11:00:00 AM,09/04/2018 02:46:00 PM,Altamont House,Boyle Ave and Beacon Ave,Black Racer Snake,Employee,Native,DOA,4.5,Adult,Terrestrial Reptile or Amphibian,1-1-1613258010,Relocated/Condition Corrected,1,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
09/03/2018 04:40:00 PM,09/03/2018 04:49:00 PM,South Beach,Ocean Ave and Drury Ave on the beach near Lot 1.,Black-backed Gull,Employee,Native,Unhealthy,3,Adult,Birds,1-1-1610326695,Relocated/Condition Corrected,3,TRUE,FALSE,NA,NA,FALSE,FALSE,NA
08/19/2018 04:30:00 PM,08/19/2018 04:30:00 PM,Midland Beach,Midland Beach off of Father Capodanno blvd between Midland and Hunter,Black-backed Gull,Employee,Native,Unhealthy,1.5,Adult,Birds,1-1-1606326980,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,38713
08/10/2018 01:30:00 PM,08/10/2018 01:35:00 PM,South Beach,On beach near Atlantic Ave.,Gull (Unknown),Employee,Native,Unhealthy,0.25,Juvenile,Birds,1-1-1601746282,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/08/2018 01:33:00 PM,08/08/2018 01:38:00 PM,Ocean Breeze Track & Field Athletic Complex,Garage of Rec Center,Raccoon,Employee,Native,N/A,1,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/03/2018 11:45:00 AM,08/03/2018 11:56:00 AM,Midland Beach,Beach off of Seaver Avenue,Herring Gull,Employee,Native,Unhealthy,1.5,Juvenile,Birds,1-1-1598979882,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,36935
08/02/2018 04:08:00 PM,08/02/2018 04:29:00 PM,Midland Beach,"Responded at Midland Ave and Father Capadonno Blvd boardwalk entrance, near picnic area.",Herring Gull,Employee,Native,Unhealthy,0.25,Juvenile,Birds,1-1-1599033774,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,36851
07/17/2018 06:00:00 PM,07/23/2018 11:13:00 AM,Ocean Breeze Track & Field Athletic Complex,NA,Herring gull,Employee,Native,Injured,0.25,Adult,Birds,NA,Monitored Animal,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
07/22/2018 02:30:00 PM,07/22/2018 02:44:00 PM,Franklin D. Roosevelt Boardwalk and Beach,Boardwalk,Double-crested cormorant,Employee,Native,Unhealthy,1.75,Juvenile,Birds,1-1-1590964411,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,35484
07/17/2018 06:15:00 PM,07/21/2018 02:43:00 PM,Ocean Breeze Track & Field Athletic Complex,NA,Herring Gull,Employee,Native,Injured,0.25,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
07/17/2018 06:15:00 PM,07/19/2018 12:08:00 PM,Ocean Breeze Track & Field Athletic Complex,NA,Herring Gull,Employee,Native,Injured,0.25,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
07/17/2018 06:15:00 PM,07/18/2018 01:00:00 PM,Ocean Breeze Track & Field Athletic Complex,NA,Herring Gull,Employee,Native,Injured,0.25,Adult,Birds,N/A,Monitored Animal,1,TRUE,TRUE,NA,0.25,FALSE,FALSE,NA
07/18/2018 11:45:00 AM,07/18/2018 01:00:00 PM,Ocean Breeze Track & Field Athletic Complex,NA,Canada Goose,Employee,Native,Injured,1.25,Adult,Birds,1-1-1590963990,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,34955
07/05/2018 01:58:00 PM,07/05/2018 01:58:00 PM,Ocean Breeze Park,breeze,Double-crested Cormorant,Employee,Native,Unhealthy,1.5,Juvenile,Birds,1-11-584298431,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,40434
